22.2036 14.9452 3.24391 3.84151 0.0670283 0.0260213
22.0873 15.0522 3.22466 3.89435 0.0675232 0.0262556
21.9716 15.1592 3.20576 3.94731 0.0680217 0.0264911
22.8524 15.2712 3.1865 4.00234 0.0685238 0.0267278
23.7317 15.3858 3.16725 4.05847 0.0690296 0.0269656
23.6074 15.5053 3.14769 4.1167 0.0695393 0.0272047
23.4838 15.6251 3.1285 4.17506 0.070053 0.027445
23.3609 15.7449 3.10969 4.23353 0.0705706 0.0276867
23.2385 15.865 3.09123 4.2921 0.0710921 0.0279297
23.1168 15.9851 3.07313 4.35076 0.0716177 0.028174
22.9958 16.1055 3.05538 4.4095 0.0721472 0.0284197
22.8754 16.2259 3.03797 4.4683 0.0726806 0.0286667
22.7556 16.3465 3.02089 4.52717 0.0732181 0.0289151
22.6365 16.4671 3.00414 4.58607 0.0737595 0.0291649
22.5179 16.5879 2.98771 4.64502 0.0743049 0.0294161
22.4 16.7088 2.97159 4.70399 0.0748543 0.0296686
22.2827 16.8297 2.95577 4.76298 0.0754077 0.0299227
22.166 16.9507 2.94026 4.82198 0.0759651 0.0301781
22.05 17.0718 2.92504 4.88098 0.0765264 0.030435
21.9345 17.193 2.91011 4.93997 0.0770918 0.0306933
21.8197 17.3142 2.89545 4.99895 0.0776612 0.0309531
21.7054 17.4354 2.88107 5.05789 0.0782345 0.0312143
21.5918 17.5567 2.86695 5.11681 0.0788119 0.031477
22.4766 17.6808 2.85284 5.17679 0.0793933 0.0317413
23.3579 17.8107 2.83849 5.23895 0.0799789 0.032007
23.2356 17.9465 2.8239 5.30331 0.0805689 0.0322744
23.1139 18.0824 2.8096 5.36763 0.0811633 0.0325434
22.9929 18.2184 2.79558 5.4319 0.0817623 0.0328141
22.8725 18.3546 2.78183 5.4961 0.0823658 0.0330864
22.7527 18.4909 2.76835 5.56024 0.0829737 0.0333604
23.6304 18.6318 2.75477 5.62602 0.0835862 0.0336361
23.5067 18.7758 2.74123 5.69287 0.0842034 0.0339136
23.3836 18.9199 2.72795 5.75964 0.0848254 0.0341928
23.2612 19.0643 2.71493 5.82632 0.0854522 0.0344738
23.1394 19.2089 2.70216 5.8929 0.0860837 0.0347565
23.0182 19.3536 2.68963 5.95937 0.0867199 0.035041
22.8977 19.4984 2.67734 6.02573 0.087361 0.0353273
22.7778 19.6434 2.66529 6.09197 0.0880068 0.0356154
22.6585 19.7886 2.65346 6.15809 0.0886575 0.0359053
22.5398 19.9338 2.64185 6.22407 0.0893129 0.036197
22.4218 20.0792 2.63045 6.28991 0.0899731 0.0364905
23.3002 20.2311 2.61888 6.35799 0.0906382 0.0367858
23.1782 20.3848 2.60742 6.42653 0.0913084 0.037083
23.0569 20.5387 2.59617 6.4949 0.0919836 0.037382
22.9361 20.6927 2.58514 6.56312 0.0926639 0.037683
22.816 20.8469 2.57431 6.63117 0.0933493 0.0379858
22.6966 21.0013 2.56367 6.69905 0.0940398 0.0382905
22.5777 21.1557 2.55323 6.76676 0.0947354 0.0385971
23.4584 21.312 2.5429 6.83489 0.0954361 0.0389057
23.3356 21.4752 2.53239 6.90528 0.0961421 0.0392161
23.2134 21.6387 2.52208 6.97547 0.0968535 0.0395285
23.0919 21.8023 2.51196 7.04547 0.0975702 0.0398429
22.971 21.9661 2.50202 7.11527 0.0982924 0.0401593
22.8507 22.1301 2.49226 7.18486 0.09902 0.0404777
22.731 22.2942 2.48268 7.25424 0.099753 0.040798
22.612 22.4585 2.47327 7.3234 0.100491 0.0411203
22.4936 22.6229 2.46402 7.39235 0.101235 0.0414446
22.3758 22.7874 2.45493 7.46107 0.101985 0.0417708
22.2586 22.9521 2.446 7.52957 0.102739 0.0420991
22.1421 23.1168 2.43722 7.59783 0.103499 0.0424292
22.0262 23.2817 2.4286 7.66586 0.104265 0.0427614
21.9108 23.4466 2.42012 7.73366 0.105036 0.0430955
23.7856 23.6303 2.41104 7.8075 0.105813 0.0434316
23.6611 23.8143 2.40213 7.8811 0.106596 0.0437699
23.5372 23.9985 2.39338 7.95444 0.107384 0.0441103
23.4139 24.183 2.38478 8.02752 0.108179 0.0444528
23.2913 24.3678 2.37633 8.10033 0.108981 0.0447975
23.1694 24.5528 2.36802 8.17289 0.109788 0.0451443
24.047 24.7399 2.35979 8.24581 0.110601 0.0454932
23.9211 24.935 2.35143 8.32101 0.111421 0.0458443
23.7958 25.1305 2.34322 8.39592 0.112247 0.0461976
23.6712 25.3262 2.33514 8.47056 0.113079 0.0465531
23.5473 25.5222 2.32721 8.54491 0.113918 0.0469108
23.424 25.7185 2.31941 8.61896 0.114764 0.0472706
23.3013 25.9151 2.31174 8.69273 0.115616 0.0476327
24.1772 26.116 2.30408 8.76749 0.116474 0.0479969
24.0506 26.3233 2.29636 8.84389 0.117339 0.0483634
23.9247 26.5309 2.28877 8.91998 0.118212 0.0487322
23.7994 26.7389 2.28131 8.99576 0.11909 0.0491032
23.6748 26.9472 2.27398 9.07123 0.119976 0.0494765
24.5456 27.1662 2.26647 9.14963 0.120869 0.049852
24.4171 27.3857 2.25909 9.22771 0.121769 0.0502299
24.2892 27.6056 2.25184 9.30546 0.122677 0.0506102
24.162 27.8259 2.2447 9.38288 0.123591 0.0509927
24.0355 28.0466 2.23769 9.45998 0.124513 0.0513776
23.9097 28.2676 2.23079 9.53674 0.125442 0.0517648
23.7845 28.489 2.224 9.61317 0.126379 0.0521542
23.6599 28.7108 2.21732 9.68927 0.127323 0.052546
23.536 28.9329 2.21074 9.76503 0.128274 0.0529401
23.4128 29.1553 2.20428 9.84045 0.129232 0.0533364
23.2902 29.3779 2.19791 9.91554 0.130198 0.053735
23.1682 29.6009 2.19164 9.99028 0.131171 0.0541359
23.0469 29.8241 2.18547 10.0647 0.132152 0.054539
22.9263 30.0476 2.1794 10.1387 0.13314 0.0549444
22.8062 30.2713 2.17342 10.2125 0.134135 0.055352
22.6868 30.4952 2.16752 10.2858 0.135137 0.0557619
22.568 30.7193 2.16172 10.3589 0.136147 0.0561739
22.4498 30.9435 2.156 10.4316 0.137165 0.0565882
22.3323 31.168 2.15037 10.5039 0.13819 0.0570047
22.2153 31.3926 2.14482 10.5759 0.139222 0.0574234
22.099 31.6173 2.13936 10.6476 0.140262 0.0578443
21.9833 31.8421 2.13397 10.7189 0.141309 0.0582673
22.8671 32.0696 2.12861 10.7905 0.142363 0.0586926
22.7474 32.3075 2.12315 10.8645 0.143425 0.05912
24.6199 32.566 2.11742 10.9434 0.144496 0.0595498
24.491 32.83 2.11169 11.0232 0.145575 0.059982
25.3596 33.1019 2.10591 11.1047 0.146663 0.0604167
25.2268 33.3795 2.10014 11.1871 0.14776 0.0608539
25.0947 33.6578 2.09446 11.2691 0.148866 0.0612937
24.9633 33.9367 2.08886 11.3507 0.149981 0.0617359
24.8326 34.2162 2.08335 11.432 0.151106 0.0621807
24.7026 34.4963 2.07792 11.5128 0.152239 0.0626279
24.5732 34.777 2.07258 11.5932 0.153382 0.0630777
24.4446 35.0583 2.06731 11.6732 0.154535 0.0635299
24.3166 35.3401 2.06212 11.7528 0.155696 0.0639846
24.1892 35.6224 2.05701 11.8321 0.156867 0.0644417
24.0626 35.9052 2.05197 11.9109 0.158047 0.0649012
23.9366 36.1886 2.047 11.9893 0.159237 0.0653632
23.8112 36.4723 2.04211 12.0674 0.160436 0.0658276
23.6866 36.7566 2.03728 12.145 0.161644 0.0662944
23.5625 37.0412 2.03252 12.2223 0.162862 0.0667637
23.4392 37.3262 2.02783 12.2991 0.164089 0.0672352
23.3164 37.6117 2.0232 12.3756 0.165325 0.0677092
24.1901 37.9092 2.0185 12.4543 0.166571 0.0681856
24.0635 38.2102 2.01382 12.5333 0.167827 0.0686644
24.9354 38.5175 2.00913 12.6133 0.169093 0.0691457
24.8048 38.8343 2.00441 12.6948 0.170369 0.0696295
24.6749 39.1518 1.99976 12.776 0.171656 0.0701159
25.5426 39.4788 1.99506 12.8587 0.172954 0.0706047
25.4088 39.8126 1.99037 12.9424 0.174262 0.0710962
25.2758 40.1471 1.98574 13.0256 0.175581 0.0715903
25.1434 40.4825 1.98118 13.1084 0.176912 0.072087
25.0118 40.8186 1.97668 13.1908 0.178253 0.0725862
24.8808 41.1556 1.97224 13.2727 0.179606 0.073088
24.7505 41.4932 1.96787 13.3542 0.180969 0.0735924
24.6209 41.8315 1.96355 13.4353 0.182344 0.0740993
24.492 42.1706 1.9593 13.5159 0.18373 0.0746087
24.3638 42.5103 1.9551 13.5961 0.185127 0.0751206
25.2351 42.8539 1.95092 13.6766 0.186536 0.0756351
25.103 43.2112 1.94668 13.7593 0.187956 0.0761521
24.9716 43.5693 1.94249 13.8416 0.189388 0.0766717
25.8366 43.9413 1.93825 13.9262 0.190832 0.0771939
25.7013 44.3175 1.93403 14.011 0.192288 0.0777187
25.5668 44.6948 1.92986 14.0953 0.193757 0.0782462
25.4329 45.073 1.92575 14.1792 0.195238 0.0787764
25.2997 45.4521 1.9217 14.2626 0.196732 0.0793091
25.1672 45.8322 1.9177 14.3456 0.198238 0.0798445
25.0354 46.2131 1.91376 14.4282 0.199756 0.0803825
25.9012 46.6053 1.90978 14.5123 0.201288 0.0809231
25.7656 47.0055 1.9058 14.5973 0.202832 0.0814664
25.6307 47.4067 1.90187 14.6819 0.20439 0.0820123
25.4965 47.809 1.89799 14.766 0.205961 0.0825609
26.3598 48.2229 1.89408 14.8516 0.207546 0.0831121
26.2218 48.6451 1.89017 14.9382 0.209144 0.0836661
26.0845 49.0685 1.88632 15.0243 0.210756 0.0842228
26.9437 49.5074 1.8824 15.1127 0.212383 0.0847823
26.8026 49.9513 1.87851 15.2012 0.214024 0.0853445
26.6623 50.3967 1.87468 15.2892 0.21568 0.0859095
26.5227 50.8435 1.87089 15.3768 0.21735 0.0864773
26.3838 51.2916 1.86716 15.4639 0.219035 0.0870479
26.2456 51.7411 1.86347 15.5505 0.220735 0.0876211
26.1082 52.1919 1.85983 15.6367 0.22245 0.0881972
25.9715 52.644 1.85623 15.7223 0.22418 0.0887759
25.8355 53.0973 1.85269 15.8075 0.225925 0.0893573
25.7002 53.5519 1.84918 15.8922 0.227684 0.0899415
27.5594 54.0311 1.84558 15.9805 0.229459 0.0905283
27.4151 54.5275 1.84192 16.0711 0.231251 0.091118
28.2694 55.0333 1.83827 16.1625 0.233058 0.0917106
28.1214 55.5527 1.83459 16.2554 0.234883 0.0923061
27.9742 56.074 1.83096 16.3478 0.236725 0.0929045
27.8277 56.5974 1.82738 16.4397 0.238584 0.0935059
27.682 57.1227 1.82385 16.5311 0.24046 0.0941101
27.537 57.65 1.82036 16.622 0.242354 0.0947173
27.3928 58.1791 1.81691 16.7124 0.244265 0.0953273
27.2494 58.7101 1.81351 16.8023 0.246194 0.0959402
27.1067 59.243 1.81015 16.8916 0.24814 0.096556
26.9648 59.7777 1.80683 16.9805 0.250104 0.0971745
26.8236 60.3141 1.80356 17.0689 0.252085 0.0977959
27.6779 60.8738 1.80021 17.1601 0.254085 0.0984202
27.533 61.4356 1.79691 17.2509 0.256103 0.0990473
28.3856 62.0123 1.79359 17.3432 0.25814 0.0996773
29.2328 62.6171 1.79018 17.439 0.260196 0.10031
30.0745 63.2498 1.78669 17.5384 0.262273 0.100947
29.917 63.8856 1.78325 17.6372 0.264371 0.101586
29.7604 64.5244 1.77985 17.7355 0.26649 0.102228
29.6046 65.1662 1.77649 17.8332 0.268629 0.102874
30.4464 65.824 1.77312 17.9324 0.270791 0.103523
30.287 66.4938 1.76975 18.0324 0.272974 0.104174
30.1284 67.1669 1.76642 18.1318 0.275179 0.104829
29.9706 67.8432 1.76314 18.2307 0.277407 0.105488
29.8137 68.5228 1.7599 18.329 0.279657 0.106149
29.6576 69.2056 1.7567 18.4267 0.28193 0.106814
30.497 69.9146 1.75344 18.5273 0.284225 0.107481
30.3374 70.6272 1.75022 18.6273 0.286544 0.108152
30.1785 71.3433 1.74705 18.7268 0.288886 0.108826
30.0205 72.0629 1.74391 18.8257 0.291253 0.109503
29.8633 72.7859 1.74082 18.924 0.293643 0.110184
29.7069 73.5124 1.73776 19.0217 0.296057 0.110867
29.5514 74.2423 1.73474 19.1189 0.298494 0.111554
29.3966 74.9755 1.73175 19.2155 0.300957 0.112244
29.2427 75.712 1.7288 19.3116 0.303443 0.112936
29.0896 76.4518 1.72589 19.4071 0.305954 0.113632
28.9373 77.1948 1.72301 19.5021 0.308489 0.114331
28.7857 77.9411 1.72016 19.5965 0.311048 0.115033
28.635 78.6904 1.71735 19.6904 0.313633 0.115738
28.4851 79.4429 1.71457 19.7837 0.316242 0.116446
28.3359 80.1985 1.71182 19.8765 0.318876 0.117157
28.1875 80.9571 1.7091 19.9688 0.321535 0.117871
28.0399 81.7186 1.70642 20.0605 0.324219 0.118588
27.8931 82.4831 1.70376 20.1517 0.326929 0.119307
27.7471 83.2505 1.70114 20.2423 0.329663 0.12003
27.6018 84.0207 1.69854 20.3325 0.332423 0.120756
27.4572 84.7938 1.69597 20.4221 0.335209 0.121484
28.3093 85.5934 1.69337 20.5139 0.33802 0.122215
28.161 86.4022 1.69078 20.6058 0.340858 0.12295
28.0136 87.2142 1.68821 20.6972 0.343723 0.123687
27.8669 88.0293 1.68568 20.7881 0.346614 0.124427
27.721 88.8475 1.68317 20.8784 0.349533 0.12517
27.5758 89.6687 1.68069 20.9682 0.352478 0.125916
27.4314 90.4928 1.67824 21.0575 0.355451 0.126665
27.2878 91.3199 1.67582 21.1463 0.358451 0.127417
27.1449 92.1499 1.67342 21.2345 0.361478 0.128171
27.0028 92.9827 1.67104 21.3223 0.364532 0.128929
26.8614 93.8182 1.66869 21.4095 0.367615 0.129689
26.7207 94.6565 1.66637 21.4962 0.370725 0.130452
26.5808 95.4975 1.66407 21.5824 0.373862 0.131218
26.4416 96.341 1.66179 21.6681 0.377027 0.131986
26.3032 97.1872 1.65953 21.7532 0.380221 0.132757
26.1654 98.0358 1.6573 21.8379 0.383442 0.133531
26.0284 98.8869 1.65509 21.9221 0.386691 0.134308
27.8859 99.7831 1.65282 22.0098 0.389969 0.135088
27.7398 100.711 1.65052 22.0998 0.393277 0.13587
28.5935 101.65 1.64822 22.1898 0.396616 0.136655
28.4438 102.62 1.6459 22.2821 0.399986 0.137443
28.2949 103.595 1.6436 22.3738 0.403389 0.138234
28.1467 104.573 1.64132 22.465 0.406823 0.139028
27.9993 105.555 1.63907 22.5556 0.410291 0.139825
27.8527 106.541 1.63684 22.6457 0.41379 0.140625
28.7058 107.538 1.63462 22.736 0.417322 0.141428
28.5555 108.569 1.63237 22.8284 0.420888 0.142234
28.406 109.604 1.63014 22.9203 0.424488 0.143042
28.2573 110.643 1.62793 23.0116 0.428122 0.143854
28.1093 111.687 1.62575 23.1024 0.43179 0.144669
27.9621 112.734 1.62359 23.1927 0.435493 0.145486
27.8157 113.786 1.62145 23.2824 0.439231 0.146306
27.6701 114.841 1.61933 23.3716 0.443003 0.14713
28.522 115.925 1.6172 23.4623 0.446811 0.147956
28.3727 117.029 1.61506 23.5538 0.450655 0.148785
28.2241 118.137 1.61295 23.6447 0.454535 0.149617
28.0763 119.25 1.61085 23.7351 0.458452 0.150452
28.9241 120.408 1.60872 23.8284 0.462406 0.15129
28.7726 121.571 1.6066 23.9211 0.466399 0.152131
28.622 122.74 1.60451 24.0132 0.47043 0.152975
28.4721 123.913 1.60244 24.1048 0.474499 0.153822
28.323 125.09 1.60039 24.1959 0.478608 0.154671
28.1747 126.273 1.59835 24.2864 0.482755 0.155524
